model,mean_fpr,mean_tpr,sd_tpr,lower_tpr,upper_tpr,n_folds,mean_auc,sd_auc
RF,0.7035175879396985,0.9972059779077322,0.002328138964143947,0.9948778389435883,0.9995341168718762,30,0.9605425841003468,0.005026056528429675
RF,0.7085427135678392,0.9973359324236516,0.002259593226303564,0.9950763391973481,0.9995955256499551,30,0.9605425841003468,0.005026056528429675
RF,0.7135678391959799,0.9974009096816113,0.002308356724821685,0.9950925529567897,0.999709266406433,30,0.9605425841003468,0.005026056528429675
RF,0.7185929648241206,0.9974009096816113,0.002308356724821685,0.9950925529567897,0.999709266406433,30,0.9605425841003468,0.005026056528429675
RF,0.7236180904522613,0.9974009096816113,0.002308356724821685,0.9950925529567897,0.999709266406433,30,0.9605425841003468,0.005026056528429675
RF,0.7286432160804021,0.9974009096816113,0.002308356724821685,0.9950925529567897,0.999709266406433,30,0.9605425841003468,0.005026056528429675
RF,0.7336683417085427,0.9975958414554905,0.002271161185317255,0.9953246802701733,0.9998670026408077,30,0.9605425841003468,0.005026056528429675
RF,0.7386934673366834,0.99772579597141,0.0019881415339439924,0.995737654437466,0.999713937505354,30,0.9605425841003468,0.005026056528429675
RF,0.7437185929648241,0.9979207277452891,0.0019782310464129685,0.9959424966988761,0.999898958791702,30,0.9605425841003468,0.005026056528429675
RF,0.7487437185929648,0.9979857050032488,0.0020143311350576446,0.9959713738681911,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7537688442211056,0.9981156595191683,0.002014331135057646,0.9961013283841106,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7587939698492463,0.9982456140350877,0.002005639266528128,0.9962399747685596,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7638190954773869,0.9982456140350877,0.002005639266528128,0.9962399747685596,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7688442211055276,0.9982456140350877,0.002005639266528128,0.9962399747685596,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7738693467336684,0.9983105912930473,0.002030528108234661,0.9962800631848127,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7788944723618091,0.9983105912930473,0.002030528108234661,0.9962800631848127,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7839195979899498,0.9983755685510071,0.00205298920252075,0.9963225793484863,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7889447236180904,0.9983755685510071,0.00205298920252075,0.9963225793484863,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7939698492462312,0.9983755685510071,0.00205298920252075,0.9963225793484863,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.7989949748743719,0.9984405458089668,0.0019425843240641009,0.9964979614849027,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8040201005025126,0.9985055230669265,0.001749774235809592,0.996755748831117,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8090452261306533,0.9985705003248863,0.0017683959830794226,0.9968021043418068,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8140703517587939,0.998635477582846,0.0017093699597835667,0.9969261076230624,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8190954773869347,0.998635477582846,0.0017093699597835667,0.9969261076230624,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8241206030150754,0.998635477582846,0.0017093699597835667,0.9969261076230624,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8291457286432161,0.9987004548408057,0.0017233657792144119,0.9969770890615913,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8341708542713568,0.9987654320987654,0.0015764461556365184,0.9971889859431289,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8391959798994975,0.9988304093567251,0.0015012321597250827,0.997329177197,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8442211055276382,0.9988953866146848,0.0015084880365061903,0.9973868985781786,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8492462311557789,0.9990253411306043,0.0015142677053261986,0.9975110734252781,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8542713567839196,0.9990253411306043,0.0015142677053261986,0.9975110734252781,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8592964824120604,0.9990253411306043,0.0015142677053261986,0.9975110734252781,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.864321608040201,0.9991552956465237,0.0015084880365061886,0.9976468076100176,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8693467336683417,0.9992202729044835,0.0015012321597250799,0.9977190407447584,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8743718592964824,0.9992852501624431,0.0013034603030397205,0.9979817898594033,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8793969849246231,0.9992852501624431,0.0013034603030397205,0.9979817898594033,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8844221105527639,0.9994801819363223,0.0010152640541173413,0.9984649178822049,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8894472361809045,0.9994801819363223,0.0010152640541173413,0.9984649178822049,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8944723618090452,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.8994974874371859,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9045226130653267,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9095477386934674,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.914572864321608,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9195979899497487,0.999545159194282,0.0009824696549585541,0.9985626895393235,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9246231155778895,0.9996101364522417,0.0009439263121082045,0.9986662101401336,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9296482412060302,0.9996101364522417,0.0009439263121082045,0.9986662101401336,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9346733668341709,0.9996101364522417,0.0009439263121082045,0.9986662101401336,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9396984924623115,0.9996751137102015,0.0008988948097025717,0.9987762189004988,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9447236180904522,0.9996751137102015,0.0008988948097025717,0.9987762189004988,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.949748743718593,0.9998050682261208,0.0005947925470358154,0.999210275679085,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9547738693467337,0.9998050682261208,0.0005947925470358154,0.999210275679085,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9597989949748744,0.9999350227420403,0.00035589509909368514,0.9995791276429465,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.964824120603015,0.9999350227420403,0.00035589509909368514,0.9995791276429465,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9698492462311558,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9748743718592965,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9798994974874372,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9849246231155779,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9899497487437187,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,0.9949748743718593,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
RF,1.0,1.0,0.0,1.0,1.0,30,0.9605425841003468,0.005026056528429675
LR,0.0,0.0,0.0,0.0,0.0,30,0.975620976919774,0.003664176400969131
LR,0.005025125628140704,0.5543859649122808,0.10910248151014415,0.44528348340213664,0.6634884464224249,30,0.975620976919774,0.003664176400969131
LR,0.010050251256281407,0.6788174139051333,0.076682686330388,0.6021347275747453,0.7555001002355213,30,0.975620976919774,0.003664176400969131
LR,0.01507537688442211,0.7261208576998051,0.05857747617905013,0.6675433815207549,0.7846983338788552,30,0.975620976919774,0.003664176400969131
LR,0.020100502512562814,0.7779727095516569,0.04254865144241853,0.7354240581092384,0.8205213609940754,30,0.975620976919774,0.003664176400969131
LR,0.02512562814070352,0.795711500974659,0.040260811913556335,0.7554506890611027,0.8359723128882154,30,0.975620976919774,0.003664176400969131
LR,0.03015075376884422,0.8257309941520468,0.03424713662641409,0.7914838575256327,0.8599781307784609,30,0.975620976919774,0.003664176400969131
LR,0.035175879396984924,0.8462638076673163,0.0302755458321685,0.8159882618351478,0.8765393534994849,30,0.975620976919774,0.003664176400969131
LR,0.04020100502512563,0.8593242365172187,0.025349316072085785,0.8339749204451329,0.8846735525893045,30,0.975620976919774,0.003664176400969131
LR,0.04522613065326633,0.8723846653671214,0.02367982344049495,0.8487048419266265,0.8960644888076164,30,0.975620976919774,0.003664176400969131
LR,0.05025125628140704,0.8837556855100716,0.020389960797065215,0.8633657247130063,0.9041456463071368,30,0.975620976919774,0.003664176400969131
LR,0.05527638190954774,0.8979207277452892,0.018232281453061695,0.8796884462922275,0.9161530091983509,30,0.975620976919774,0.003664176400969131
LR,0.06030150753768844,0.9026640675763484,0.016228084473524154,0.8864359831028242,0.9188921520498726,30,0.975620976919774,0.003664176400969131
LR,0.06532663316582915,0.910786224821313,0.016047427745789943,0.8947387970755231,0.9268336525671029,30,0.975620976919774,0.003664176400969131
LR,0.07035175879396985,0.9186484730344382,0.014469512669923565,0.9041789603645146,0.9331179857043618,30,0.975620976919774,0.003664176400969131
LR,0.07537688442211056,0.9228070175438599,0.014583764845069236,0.9082232526987906,0.9373907823889291,30,0.975620976919774,0.003664176400969131
LR,0.08040201005025126,0.9304743339831061,0.013862748581262364,0.9166115854018437,0.9443370825643684,30,0.975620976919774,0.003664176400969131
LR,0.08542713567839195,0.9339181286549708,0.014152878186642848,0.919765250468328,0.9480710068416136,30,0.975620976919774,0.003664176400969131
LR,0.09045226130653267,0.9395061728395061,0.01446543711220215,0.9250407357273039,0.9539716099517083,30,0.975620976919774,0.003664176400969131
LR,0.09547738693467336,0.9422352176738139,0.014328921880133617,0.9279062957936803,0.9565641395539475,30,0.975620976919774,0.003664176400969131
LR,0.10050251256281408,0.9456790123456786,0.013589736645587639,0.932089275700091,0.9592687489912662,30,0.975620976919774,0.003664176400969131
LR,0.10552763819095477,0.9499025341130599,0.013162810679989183,0.9367397234330708,0.9630653447930491,30,0.975620976919774,0.003664176400969131
LR,0.11055276381909548,0.9517868745938917,0.012433691905878173,0.9393531826880135,0.9642205664997698,30,0.975620976919774,0.003664176400969131
LR,0.11557788944723618,0.9545808966861595,0.012582618341062526,0.941998278345097,0.9671635150272221,30,0.975620976919774,0.003664176400969131
LR,0.12060301507537688,0.9563352826510717,0.011713817479126367,0.9446214651719453,0.9680491001301981,30,0.975620976919774,0.003664176400969131
LR,0.12562814070351758,0.9589993502274197,0.009799992610409914,0.9491993576170098,0.9687993428378295,30,0.975620976919774,0.003664176400969131
LR,0.1306532663316583,0.9617933723196875,0.008711599725232366,0.9530817725944551,0.9705049720449199,30,0.975620976919774,0.003664176400969131
LR,0.135678391959799,0.9633528265107206,0.008448939210213507,0.9549038873005071,0.9718017657209341,30,0.975620976919774,0.003664176400969131
LR,0.1407035175879397,0.9653021442495121,0.008753612506351578,0.9565485317431606,0.9740557567558636,30,0.975620976919774,0.003664176400969131
LR,0.1457286432160804,0.9658869395711496,0.00839214289788517,0.9574947966732644,0.9742790824690347,30,0.975620976919774,0.003664176400969131
LR,0.15075376884422112,0.9679662118258605,0.007825507341881269,0.9601407044839793,0.9757917191677418,30,0.975620976919774,0.003664176400969131
LR,0.15577889447236182,0.969005847953216,0.008323160915731528,0.9606826870374845,0.9773290088689475,30,0.975620976919774,0.003664176400969131
LR,0.16080402010050251,0.9701104613385312,0.008354325574858214,0.9617561357636729,0.9784647869133895,30,0.975620976919774,0.003664176400969131
LR,0.1658291457286432,0.9710201429499672,0.008743627773426708,0.9622765151765404,0.9797637707233939,30,0.975620976919774,0.003664176400969131
LR,0.1708542713567839,0.971280051981806,0.008472685282804334,0.9628073666990017,0.9797527372646103,30,0.975620976919774,0.003664176400969131
LR,0.17587939698492464,0.9724496426250809,0.0076912420843309,0.96475840054075,0.9801408847094119,30,0.975620976919774,0.003664176400969131
LR,0.18090452261306533,0.9733593242365168,0.007335477046766733,0.9660238471897501,0.9806948012832836,30,0.975620976919774,0.003664176400969131
LR,0.18592964824120603,0.974463937621832,0.007025568071121975,0.96743836955071,0.981489505692954,30,0.975620976919774,0.003664176400969131
LR,0.19095477386934673,0.9753086419753083,0.006759099673533496,0.9685495423017748,0.9820677416488418,30,0.975620976919774,0.003664176400969131
LR,0.19597989949748745,0.9762183235867443,0.006151517026202959,0.9700668065605413,0.9823698406129473,30,0.975620976919774,0.003664176400969131
LR,0.20100502512562815,0.9775828460038982,0.005411559024049591,0.9721712869798487,0.9829944050279478,30,0.975620976919774,0.003664176400969131
LR,0.20603015075376885,0.9779727095516565,0.005372678886746796,0.9726000306649097,0.9833453884384032,30,0.975620976919774,0.003664176400969131
LR,0.21105527638190955,0.9786224821312537,0.005105917555370769,0.9735165645758829,0.9837283996866245,30,0.975620976919774,0.003664176400969131
LR,0.21608040201005024,0.9791423001949314,0.004806288013974617,0.9743360121809568,0.9839485882089061,30,0.975620976919774,0.003664176400969131
LR,0.22110552763819097,0.9795971410006494,0.004794915398505868,0.9748022256021436,0.9843920563991553,30,0.975620976919774,0.003664176400969131
LR,0.22613065326633167,0.9802469135802466,0.004684333682834135,0.9755625798974125,0.9849312472630808,30,0.975620976919774,0.003664176400969131
LR,0.23115577889447236,0.9810266406757632,0.004548087960901944,0.9764785527148613,0.9855747286366651,30,0.975620976919774,0.003664176400969131
LR,0.23618090452261306,0.9815464587394409,0.004712222401246353,0.9768342363381946,0.9862586811406873,30,0.975620976919774,0.003664176400969131
LR,0.24120603015075376,0.9823261858349573,0.004745472520920987,0.9775807133140364,0.9870716583558783,30,0.975620976919774,0.003664176400969131
LR,0.24623115577889448,0.9830409356725143,0.004833473117743559,0.9782074625547708,0.9878744087902578,30,0.975620976919774,0.003664176400969131
LR,0.25125628140703515,0.9834957764782323,0.004794915398505874,0.9787008610797264,0.9882906918767381,30,0.975620976919774,0.003664176400969131
LR,0.2562814070351759,0.9838206627680308,0.004695974110510171,0.9791246886575207,0.988516636878541,30,0.975620976919774,0.003664176400969131
LR,0.2613065326633166,0.984470435347628,0.004592525868783461,0.9798779094788446,0.9890629612164115,30,0.975620976919774,0.003664176400969131
LR,0.2663316582914573,0.984925276153346,0.004689924693795108,0.9802353514595509,0.9896152008471412,30,0.975620976919774,0.003664176400969131
LR,0.271356783919598,0.9855750487329432,0.0048456566570437894,0.9807293920758994,0.990420705389987,30,0.975620976919774,0.003664176400969131
LR,0.2763819095477387,0.986094866796621,0.004571077600023884,0.9815237891965971,0.9906659443966448,30,0.975620976919774,0.003664176400969131
LR,0.2814070351758794,0.9866146848602987,0.004395725535722023,0.9822189593245767,0.9910104103960207,30,0.975620976919774,0.003664176400969131
LR,0.2864321608040201,0.9869395711500972,0.0046115072510580606,0.9823280638990392,0.9915510784011553,30,0.975620976919774,0.003664176400969131
LR,0.2914572864321608,0.9873944119558152,0.0045423223706345045,0.9828520895851808,0.9919367343264497,30,0.975620976919774,0.003664176400969131
LR,0.2964824120603015,0.9878492527615332,0.004569644136046754,0.9832796086254865,0.99241889689758,30,0.975620976919774,0.003664176400969131
LR,0.30150753768844224,0.9880441845354124,0.004684333682834141,0.9833598508525783,0.9927285182182466,30,0.975620976919774,0.003664176400969131
LR,0.3065326633165829,0.9884990253411304,0.004502241561844649,0.9839967837792858,0.9930012669029751,30,0.975620976919774,0.003664176400969131
LR,0.31155778894472363,0.9886289798570498,0.004465225533618822,0.984163754323431,0.9930942053906686,30,0.975620976919774,0.003664176400969131
LR,0.3165829145728643,0.9888888888888887,0.004408128149208679,0.98448076073968,0.9932970170380974,30,0.975620976919774,0.003664176400969131
LR,0.32160804020100503,0.9891487979207275,0.0042115261663705035,0.984937271754357,0.9933603240870981,30,0.975620976919774,0.003664176400969131
LR,0.32663316582914576,0.9896036387264455,0.004262551840861866,0.9853410868855836,0.9938661905673074,30,0.975620976919774,0.003664176400969131
LR,0.3316582914572864,0.989733593242365,0.004250238232542437,0.9854833550098225,0.9939838314749074,30,0.975620976919774,0.003664176400969131
LR,0.33668341708542715,0.9899935022742039,0.004118723324688905,0.985874778949515,0.9941122255988928,30,0.975620976919774,0.003664176400969131
LR,0.3417085427135678,0.9903183885640024,0.004236342641402176,0.9860820459226003,0.9945547312054046,30,0.975620976919774,0.003664176400969131
LR,0.34673366834170855,0.9904483430799219,0.0042630641360191625,0.9861852789439027,0.9947114072159411,30,0.975620976919774,0.003664176400969131
LR,0.35175879396984927,0.990643274853801,0.004325613775696305,0.9863176610781047,0.9949688886294973,30,0.975620976919774,0.003664176400969131
LR,0.35678391959798994,0.9910331384015593,0.004509511454456,0.9865236269471033,0.9955426498560153,30,0.975620976919774,0.003664176400969131
LR,0.36180904522613067,0.9912280701754385,0.004484745738299697,0.9867433244371387,0.9957128159137382,30,0.975620976919774,0.003664176400969131
LR,0.36683417085427134,0.9912930474333982,0.004571077600023884,0.9867219698333743,0.995864125033422,30,0.975620976919774,0.003664176400969131
LR,0.37185929648241206,0.9914230019493177,0.004239949574913313,0.9871830523744043,0.995662951524231,30,0.975620976919774,0.003664176400969131
LR,0.3768844221105528,0.991552956465237,0.004137767099456003,0.987415189365781,0.995690723564693,30,0.975620976919774,0.003664176400969131
LR,0.38190954773869346,0.991552956465237,0.004137767099456003,0.987415189365781,0.995690723564693,30,0.975620976919774,0.003664176400969131
LR,0.3869346733668342,0.9916179337231967,0.004131957480393974,0.9874859762428028,0.9957498912035907,30,0.975620976919774,0.003664176400969131
LR,0.3919597989949749,0.992007797270955,0.004074477682816691,0.9879333195881383,0.9960822749537717,30,0.975620976919774,0.003664176400969131
LR,0.3969849246231156,0.9921377517868745,0.004046511032398261,0.9880912407544762,0.9961842628192727,30,0.975620976919774,0.003664176400969131
LR,0.4020100502512563,0.9923326835607537,0.004156723627250759,0.9881759599335029,0.9964894071880044,30,0.975620976919774,0.003664176400969131
LR,0.40703517587939697,0.9923976608187134,0.004138294842216833,0.9882593659764966,0.9965359556609302,30,0.975620976919774,0.003664176400969131
LR,0.4120603015075377,0.9925925925925925,0.00426460065224711,0.9883279919403454,0.9968571932448396,30,0.975620976919774,0.003664176400969131
LR,0.4170854271356784,0.9927225471085119,0.004219296994369073,0.9885032501141429,0.996941844102881,30,0.975620976919774,0.003664176400969131
LR,0.4221105527638191,0.9931124106562702,0.004086786502701466,0.9890256241535688,0.9971991971589717,30,0.975620976919774,0.003664176400969131
LR,0.4271356783919598,0.9932423651721897,0.004118723324688909,0.9891236418475008,0.9973610884968785,30,0.975620976919774,0.003664176400969131
LR,0.4321608040201005,0.9933723196881091,0.004082509383264137,0.989289810304845,0.9974548290713733,30,0.975620976919774,0.003664176400969131
LR,0.4371859296482412,0.9933723196881091,0.004082509383264137,0.989289810304845,0.9974548290713733,30,0.975620976919774,0.003664176400969131
LR,0.44221105527638194,0.9933723196881091,0.004082509383264137,0.989289810304845,0.9974548290713733,30,0.975620976919774,0.003664176400969131
LR,0.4472361809045226,0.9935022742040285,0.004009100265975684,0.9894931739380528,0.9975113744700042,30,0.975620976919774,0.003664176400969131
LR,0.45226130653266333,0.9935672514619882,0.004035703024228005,0.9895315484377603,0.9976029544862162,30,0.975620976919774,0.003664176400969131
LR,0.457286432160804,0.9937621832358674,0.004108105304124832,0.9896540779317425,0.9978702885399923,30,0.975620976919774,0.003664176400969131
LR,0.4623115577889447,0.9938921377517869,0.0039894423418119634,0.9899026954099749,0.9978815800935988,30,0.975620976919774,0.003664176400969131
LR,0.46733668341708545,0.9939571150097465,0.0040421912969449796,0.9899149237128015,0.9979993063066914,30,0.975620976919774,0.003664176400969131
LR,0.4723618090452261,0.9942820012995451,0.003963080099279246,0.9903189212002659,0.9982450813988244,30,0.975620976919774,0.003664176400969131
LR,0.47738693467336685,0.9942820012995451,0.003963080099279246,0.9903189212002659,0.9982450813988244,30,0.975620976919774,0.003664176400969131
LR,0.4824120603015075,0.9942820012995451,0.003963080099279246,0.9903189212002659,0.9982450813988244,30,0.975620976919774,0.003664176400969131
LR,0.48743718592964824,0.9943469785575049,0.0040096449436856745,0.9903373336138191,0.9983566235011906,30,0.975620976919774,0.003664176400969131
LR,0.49246231155778897,0.9944119558154646,0.004022152173316623,0.990389803642148,0.9984341079887812,30,0.975620976919774,0.003664176400969131
LR,0.49748743718592964,0.9944769330734242,0.003934876701070907,0.9905420563723533,0.9984118097744952,30,0.975620976919774,0.003664176400969131
LR,0.5025125628140703,0.9946068875893437,0.003954805860802122,0.9906520817285416,0.9985616934501458,30,0.975620976919774,0.003664176400969131
LR,0.507537688442211,0.9946718648473034,0.003963080099279246,0.9907087847480242,0.9986349449465827,30,0.975620976919774,0.003664176400969131
LR,0.5125628140703518,0.9948018193632229,0.0035955792388102435,0.9912062401244126,0.9983973986020331,30,0.975620976919774,0.003664176400969131
LR,0.5175879396984925,0.9949317738791422,0.0035318488582698994,0.9913999250208724,0.9984636227374121,30,0.975620976919774,0.003664176400969131
LR,0.5226130653266332,0.9949317738791422,0.0035318488582698994,0.9913999250208724,0.9984636227374121,30,0.975620976919774,0.003664176400969131
LR,0.5276381909547738,0.9950617283950617,0.0034619043312226817,0.991599824063839,0.9985236327262844,30,0.975620976919774,0.003664176400969131
LR,0.5326633165829145,0.9951267056530214,0.0035001724438932756,0.9916265332091282,0.9986268780969146,30,0.975620976919774,0.003664176400969131
LR,0.5376884422110553,0.9951916829109811,0.0034619043312226817,0.9917297785797584,0.9986535872422039,30,0.975620976919774,0.003664176400969131
LR,0.542713567839196,0.9951916829109811,0.0034619043312226817,0.9917297785797584,0.9986535872422039,30,0.975620976919774,0.003664176400969131
LR,0.5477386934673367,0.9953216374269006,0.003261832462121155,0.9920598049647794,0.9985834698890218,30,0.975620976919774,0.003664176400969131
LR,0.5527638190954774,0.9953866146848603,0.0032971253381052523,0.9920894893467551,0.9986837400229656,30,0.975620976919774,0.003664176400969131
LR,0.5577889447236181,0.99545159194282,0.0033307333600647495,0.9921208585827552,0.9987823253028847,30,0.975620976919774,0.003664176400969131
LR,0.5628140703517588,0.9955165692007797,0.0032030558918430805,0.9923135133089366,0.9987196250926228,30,0.975620976919774,0.003664176400969131
LR,0.5678391959798995,0.9955815464587394,0.0031941803069266556,0.9923873661518128,0.9987757267656661,30,0.975620976919774,0.003664176400969131
LR,0.5728643216080402,0.9956465237166991,0.0031005092393254522,0.9925460144773737,0.9987470329560246,30,0.975620976919774,0.003664176400969131
LR,0.577889447236181,0.9957115009746588,0.0031306494070067773,0.992580851567652,0.9988421503816656,30,0.975620976919774,0.003664176400969131
LR,0.5829145728643216,0.9957115009746588,0.0031306494070067773,0.992580851567652,0.9988421503816656,30,0.975620976919774,0.003664176400969131
LR,0.5879396984924623,0.9957115009746588,0.0031306494070067773,0.992580851567652,0.9988421503816656,30,0.975620976919774,0.003664176400969131
LR,0.592964824120603,0.9958414554905782,0.0031859655132821726,0.992655489977296,0.9990274210038604,30,0.975620976919774,0.003664176400969131
LR,0.5979899497487438,0.9959714100064976,0.0031110564154015114,0.992860353591096,0.9990824664218991,30,0.975620976919774,0.003664176400969131
LR,0.6030150753768845,0.996101364522417,0.00302853541065237,0.9930728291117646,0.9991298999330694,30,0.975620976919774,0.003664176400969131
LR,0.6080402010050251,0.996101364522417,0.00302853541065237,0.9930728291117646,0.9991298999330694,30,0.975620976919774,0.003664176400969131
LR,0.6130653266331658,0.9961663417803768,0.003049375026974251,0.9931169667534026,0.999215716807351,30,0.975620976919774,0.003664176400969131
LR,0.6180904522613065,0.9962962962962962,0.0030002815024989735,0.9932960147937973,0.9992965777987952,30,0.975620976919774,0.003664176400969131
LR,0.6231155778894473,0.9963612735542559,0.0030169760730123524,0.9933442974812435,0.9993782496272682,30,0.975620976919774,0.003664176400969131
LR,0.628140703517588,0.9963612735542559,0.0030169760730123524,0.9933442974812435,0.9993782496272682,30,0.975620976919774,0.003664176400969131
LR,0.6331658291457286,0.9963612735542559,0.0030169760730123524,0.9933442974812435,0.9993782496272682,30,0.975620976919774,0.003664176400969131
LR,0.6381909547738693,0.9963612735542559,0.0030169760730123524,0.9933442974812435,0.9993782496272682,30,0.975620976919774,0.003664176400969131
LR,0.6432160804020101,0.9964262508122156,0.0028077705317737156,0.9936184802804419,0.9992340213439893,30,0.975620976919774,0.003664176400969131
LR,0.6482412060301508,0.9966211825860948,0.0025561645369044494,0.9940650180491903,0.9991773471229992,30,0.975620976919774,0.003664176400969131
LR,0.6532663316582915,0.9966861598440545,0.002463055123113042,0.9942231047209414,0.9991492149671676,30,0.975620976919774,0.003664176400969131
LR,0.6582914572864321,0.9967511371020142,0.00252522125678599,0.9942259158452282,0.9992763583588002,30,0.975620976919774,0.003664176400969131
LR,0.6633165829145728,0.9967511371020142,0.00252522125678599,0.9942259158452282,0.9992763583588002,30,0.975620976919774,0.003664176400969131
LR,0.6683417085427136,0.9967511371020142,0.00252522125678599,0.9942259158452282,0.9992763583588002,30,0.975620976919774,0.003664176400969131
LR,0.6733668341708543,0.996816114359974,0.0024807243246784323,0.9943353900352956,0.9992968386846524,30,0.975620976919774,0.003664176400969131
LR,0.678391959798995,0.996816114359974,0.0024807243246784323,0.9943353900352956,0.9992968386846524,30,0.975620976919774,0.003664176400969131
LR,0.6834170854271356,0.9968810916179336,0.00232344418428241,0.9945576474336512,0.999204535802216,30,0.975620976919774,0.003664176400969131
LR,0.6884422110552764,0.9968810916179336,0.00232344418428241,0.9945576474336512,0.999204535802216,30,0.975620976919774,0.003664176400969131
LR,0.6934673366834171,0.9968810916179336,0.00232344418428241,0.9945576474336512,0.999204535802216,30,0.975620976919774,0.003664176400969131
LR,0.6984924623115578,0.9968810916179336,0.00232344418428241,0.9945576474336512,0.999204535802216,30,0.975620976919774,0.003664176400969131
LR,0.7035175879396985,0.9969460688758933,0.002271161185317245,0.9946749076905761,0.9992172300612105,30,0.975620976919774,0.003664176400969131
LR,0.7085427135678392,0.9969460688758933,0.002271161185317245,0.9946749076905761,0.9992172300612105,30,0.975620976919774,0.003664176400969131
LR,0.7135678391959799,0.997011046133853,0.0023309512932918395,0.9946800948405612,0.9993419974271449,30,0.975620976919774,0.003664176400969131
LR,0.7185929648241206,0.997011046133853,0.0023309512932918395,0.9946800948405612,0.9993419974271449,30,0.975620976919774,0.003664176400969131
LR,0.7236180904522613,0.9970760233918128,0.0023318879826176877,0.994744135409195,0.9994079113744305,30,0.975620976919774,0.003664176400969131
LR,0.7286432160804021,0.9970760233918128,0.0023318879826176877,0.994744135409195,0.9994079113744305,30,0.975620976919774,0.003664176400969131
LR,0.7336683417085427,0.9972059779077322,0.002212716706453421,0.9949932612012788,0.9994186946141856,30,0.975620976919774,0.003664176400969131
LR,0.7386934673366834,0.9972059779077322,0.002212716706453421,0.9949932612012788,0.9994186946141856,30,0.975620976919774,0.003664176400969131
LR,0.7437185929648241,0.9972059779077322,0.002212716706453421,0.9949932612012788,0.9994186946141856,30,0.975620976919774,0.003664176400969131
LR,0.7487437185929648,0.9972059779077322,0.002212716706453421,0.9949932612012788,0.9994186946141856,30,0.975620976919774,0.003664176400969131
LR,0.7537688442211056,0.9972059779077322,0.002212716706453421,0.9949932612012788,0.9994186946141856,30,0.975620976919774,0.003664176400969131
LR,0.7587939698492463,0.997270955165692,0.0021476077755155903,0.9951233473901764,0.9994185629412076,30,0.975620976919774,0.003664176400969131
LR,0.7638190954773869,0.997270955165692,0.0021476077755155903,0.9951233473901764,0.9994185629412076,30,0.975620976919774,0.003664176400969131
